NUM,LOCATION,X,Y
2671025300,부산광역시 기장군 장안읍,1158412,1707224
2671025600,부산광역시 기장군 정관읍,1152325,1704879
2671031000,부산광역시 기장군 일광면,1156554,1700208
2671032000,부산광역시 기장군 정관면,1152325,1704879
2671033000,부산광역시 기장군 철마면,1150851,1699681
2711051500,대구광역시 중구 동인1.2.4가동,1099948,1764300
2711051700,대구광역시 중구 동인동,1099948,1764300
2711052000,대구광역시 중구 동인3가동,1099948,1764300
2711054500,대구광역시 중구 삼덕동,1099781,1763729
2711056500,대구광역시 중구 성내1동,1098810,1764032
2711057500,대구광역시 중구 성내2동,1098462,1764417
2711058500,대구광역시 중구 성내3동,1097681,1764775
2711059500,대구광역시 중구 대신동,1097502,1764053
2711064000,대구광역시 중구 남산1동,1098798,1763321
2711065000,대구광역시 중구 남산2동,1098228,1763593
2711066000,대구광역시 중구 남산3동,1098051,1763135
2711067000,대구광역시 중구 남산4동,1097379,1763203
2711068000,대구광역시 중구 대봉1동,1099746,1763096
2711069000,대구광역시 중구 대봉2동,1099128,1762929
2714051000,대구광역시 동구 신암1동,1101021,1766083
2714052000,대구광역시 동구 신암2동,1100392,1765206
2714053000,대구광역시 동구 신암3동,1101166,1765400
2714054000,대구광역시 동구 신암4동,1101851,1765991
2714054100,대구광역시 동구 신암5동,1102336,1766473
2714055500,대구광역시 동구 신천1.2동,1100745,1764522
2714057000,대구광역시 동구 신천3동,1101304,1764548
2714058000,대구광역시 동구 신천4동,1102026,1764612
2714059000,대구광역시 동구 효목1동,1103309,1765716
2714060000,대구광역시 동구 효목2동,1102764,1765105
2714061500,대구광역시 동구 도평동,1107031,1770520
2714062000,대구광역시 동구 불로.봉무동,1103038,1769335
2714064000,대구광역시 동구 지저동,1102952,1767531
2714065500,대구광역시 동구 동촌동,1104419,1767083
2714067000,대구광역시 동구 방촌동,1105301,1765273
2714068500,대구광역시 동구 해안동,1107045,1767599
2714072000,대구광역시 동구 안심1동,1107817,1763965
2714073000,대구광역시 동구 안심2동,1109046,1767545
2714074200,대구광역시 동구 안심3동,1111428,1763632
2714074500,대구광역시 동구 안심3.4동,1111432,1766236
2714074700,대구광역시 동구 안심4동,1109638,1764057
2714075500,대구광역시 동구 혁신동,1111533,1767331
2714076000,대구광역시 동구 공산동,1106499,1775984
2717051000,대구광역시 서구 내당1동,1095867,1763359
2717052500,대구광역시 서구 내당2.3동,1096609,1763791
2717054000,대구광역시 서구 내당4동,1094857,1763011
2717055000,대구광역시 서구 비산1동,1096224,1765570
2717056500,대구광역시 서구 비산2.3동,1097012,1764993
2717058000,대구광역시 서구 비산4동,1096855,1764199
2717059000,대구광역시 서구 비산5동,1096432,1766038
2717060000,대구광역시 서구 비산6동,1096527,1764904
2717061000,대구광역시 서구 비산7동,1094730,1766241
2717062000,대구광역시 서구 평리1동,1096162,1764965
2717063000,대구광역시 서구 평리2동,1096230,1764127
2717064000,대구광역시 서구 평리3동,1095592,1764944
2717065000,대구광역시 서구 평리4동,1095524,1763948
2717066000,대구광역시 서구 평리5동,1094865,1764476
2717066100,대구광역시 서구 평리6동,1094873,1765179
2717067500,대구광역시 서구 상중이동,1093330,1764474
2717069500,대구광역시 서구 원대동,1097243,1765788
2720051500,대구광역시 남구 이천동,1099467,1762149
2720053000,대구광역시 남구 봉덕1동,1099093,1761668
2720054000,대구광역시 남구 봉덕2동,1099472,1759416
2720055000,대구광역시 남구 봉덕3동,1098831,1759638
2720056000,대구광역시 남구 대명1동,1097118,1761264
2720057100,대구광역시 남구 대명2동,1098416,1762298
2720057500,대구광역시 남구 대명2.8동,1098416,1762298
2720058500,대구광역시 남구 대명3.7동,1097453,1762323
2720058600,대구광역시 남구 대명3동,1097453,1762323
2720059000,대구광역시 남구 대명4동,1096805,1761608
2720060000,대구광역시 남구 대명5동,1098007,1761497
2720061000,대구광역시 남구 대명6동,1096750,1759642
2720064000,대구광역시 남구 대명9동,1097726,1759428
2720065000,대구광역시 남구 대명10동,1096365,1761010
2720066000,대구광역시 남구 대명11동,1095963,1759947
2723051000,대구광역시 북구 고성동,1097954,1765510
2723052600,대구광역시 북구 칠성동,1098960,1765415
2723055000,대구광역시 북구 침산1동,1097769,1767380
2723056000,대구광역시 북구 침산2동,1098995,1766154
2723057000,대구광역시 북구 침산3동,1098240,1766790
2723058500,대구광역시 북구 노원1.2동,1096127,1766959
2723059500,대구광역시 북구 노원3동,1096127,1766959
2723061000,대구광역시 북구 산격1동,1098957,1767176
2723062000,대구광역시 북구 산격2동,1100087,1768377
2723063000,대구광역시 북구 산격3동,1100175,1766815
2723063100,대구광역시 북구 산격4동,1099533,1767051
2723064000,대구광역시 북구 대현1동,1099961,1765654
2723064500,대구광역시 북구 대현동,1099961,1765654
2723065000,대구광역시 북구 대현2동,1099961,1765654
2723067100,대구광역시 북구 복현1동,1100856,1766874
2723067200,대구광역시 북구 복현2동,1101265,1767450
2723068000,대구광역시 북구 검단동,1101088,1769536
2723069500,대구광역시 북구 무태조야동,1100609,1772733
2723071500,대구광역시 북구 관문동,1093697,1768321
2723072000,대구광역시 북구 칠곡1동,1094935,1769792
2723072500,대구광역시 북구 태전1동,1093913,1770220
2723073000,대구광역시 북구 칠곡2동,1093697,1768321
2723073500,대구광역시 북구 태전2동,1094935,1769792
2723074000,대구광역시 북구 칠곡3동,1096210,1774118
2723074500,대구광역시 북구 구암동,1096685,1771135
2723075000,대구광역시 북구 관음동,1093819,1772618
2723076000,대구광역시 북구 태전동,1093918,1770213
2723077000,대구광역시 북구 읍내동,1094610,1773801
2723078000,대구광역시 북구 동천동,1095582,1771878
2723079000,대구광역시 북구 노원동,1096127,1766959
2723080000,대구광역시 북구 국우동,1097083,1774233
2726051000,대구광역시 수성구 범어1동,1101717,1762420
2726052000,대구광역시 수성구 범어2동,1102323,1763556
2726053000,대구광역시 수성구 범어3동,1101406,1763600
2726054000,대구광역시 수성구 범어4동,1102728,1762423
2726055000,대구광역시 수성구 만촌1동,1103713,1764559
2726056000,대구광역시 수성구 만촌2동,1103672,1763398
2726056100,대구광역시 수성구 만촌3동,1103926,1762099
2726057000,대구광역시 수성구 수성1가동,1100320,1762628
2726058000,대구광역시 수성구 수성2.3가동,1100888,1762655
2726059000,대구광역시 수성구 수성4가동,1100688,1763596
2726060100,대구광역시 수성구 황금1동,1102687,1761068
2726060200,대구광역시 수성구 황금2동,1101413,1761524
2726061000,대구광역시 수성구 중동,1100385,1761495
2726062000,대구광역시 수성구 상동,1100396,1760169
2726063000,대구광역시 수성구 파동,1100485,1758400
2726064000,대구광역시 수성구 두산동,1101262,1759681
2726065100,대구광역시 수성구 지산1동,1102239,1759942
2726065200,대구광역시 수성구 지산2동,1102212,1758509
2726066100,대구광역시 수성구 범물1동,1104930,1757668
2726066200,대구광역시 수성구 범물2동,1103364,1757814
2726067000,대구광역시 수성구 고산1동,1108793,1758342
2726068000,대구광역시 수성구 고산2동,1106133,1760845
2726069000,대구광역시 수성구 고산3동,1109574,1762052
2729051000,대구광역시 달서구 성당1동,1095218,1761477
2729051500,대구광역시 달서구 성당동,1095218,1761477
2729052000,대구광역시 달서구 성당2동,1095218,1761477
2729053000,대구광역시 달서구 두류1동,1096279,1762731
2729053500,대구광역시 달서구 두류1.2동,1096279,1762731
2729054000,대구광역시 달서구 두류2동,1096279,1762731
2729055000,대구광역시 달서구 두류3동,1095305,1762256
2729055500,대구광역시 달서구 감삼동,1093790,1761911
2729056300,대구광역시 달서구 죽전동,1093991,1762494
2729056800,대구광역시 달서구 장기동,1092266,1761225
2729057100,대구광역시 달서구 용산1동,1092888,1762672
2729057200,대구광역시 달서구 용산2동,1092057,1763050
2729057500,대구광역시 달서구 이곡동,1091320,1762651
2729057600,대구광역시 달서구 이곡1동,1091320,1762651
2729057700,대구광역시 달서구 이곡2동,1090618,1762059
2729058500,대구광역시 달서구 신당동,1089002,1761773
2729059000,대구광역시 달서구 본리동,1093769,1760916
2729060100,대구광역시 달서구 월성1동,1092510,1759039
2729060200,대구광역시 달서구 월성2동,1090130,1759264
2729061500,대구광역시 달서구 진천동,1092461,1756835
2729061700,대구광역시 달서구 유천동,1091752,1758428
2729062400,대구광역시 달서구 상인1동,1093991,1758533
2729062500,대구광역시 달서구 상인2동,1093786,1757939
2729062600,대구광역시 달서구 상인3동,1096030,1757919
2729062800,대구광역시 달서구 도원동,1095310,1755720
2729063000,대구광역시 달서구 송현1동,1095354,1759270
2729064000,대구광역시 달서구 송현2동,1094563,1759786
2729065000,대구광역시 달서구 본동,1093980,1759924
2771025000,대구광역시 달성군 화원읍,1091666,1754810
2771025300,대구광역시 달성군 논공읍,1083870,1751529
2771025400,대구광역시 달성군 논공읍공단출장소,1086158,1748611
2771025600,대구광역시 달성군 다사읍,1085735,1763732
2771025700,대구광역시 달성군 다사읍서재출장소,1089755,1764403
2771025900,대구광역시 달성군 유가읍,1089163,1743295
2771026200,대구광역시 달성군 옥포읍,1089528,1752478
2771026500,대구광역시 달성군 현풍읍,1083095,1743889
2771029000,대구광역시 달성군 논공읍공단출장소,1086158,1748611
2771031000,대구광역시 달성군 가창면,1101098,1751709
2771033000,대구광역시 달성군 하빈면,1084151,1767031
2771034000,대구광역시 달성군 옥포면,1089445,1752449
2771036000,대구광역시 달성군 현풍면,1083088,1743877
2771037000,대구광역시 달성군 유가면,1089166,1743283
2771038000,대구광역시 달성군 구지면,1082098,1740488
2811052000,인천광역시 중구 연안동,920456,1939367
2811053000,인천광역시 중구 신포동,922360,1941218
2811054000,인천광역시 중구 신흥동,922822,1939339
2811056000,인천광역시 중구 도원동,923890,1941242
2811057000,인천광역시 중구 율목동,923516,1941560
2811058500,인천광역시 중구 동인천동,922903,1942136
2811060000,인천광역시 중구 북성동,920754,1942265
2811061000,인천광역시 중구 송월동,922308,1942545
2811061500,인천광역시 중구 개항동,920744,1942256
2811062000,인천광역시 중구 영종동,915555,1944864
2811062200,인천광역시 중구 영종1동,917365,1944161
2811062400,인천광역시 중구 영종출장중산지소,916897,1943419
2811062500,인천광역시 중구 영종출장운서지소,907260,1941205
2811062600,인천광역시 중구 영종용유운서지소,907260,1941205
2811062700,인천광역시 중구 영종출장운서지소,907260,1941205
2811062800,인천광역시 중구 운서동,907260,1941205
2811063000,인천광역시 중구 용유동,902922,1939308
2811063500,인천광역시 중구 용유동무의지소,904889,1932821
2811063600,인천광역시 중구 영종용유무의지소,904889,1932821
2811063700,인천광역시 중구 용유출장무의지소,904889,1932821
2814051000,인천광역시 동구 만석동,922187,1943326
2814052500,인천광역시 동구 화수1.화평동,923108,1942706
2814053000,인천광역시 동구 화수2동,923189,1943233
2814055500,인천광역시 동구 송현1.2동,923562,1942419
2814057000,인천광역시 동구 송현3동,924045,1943425
2814058000,인천광역시 동구 송림1동,923827,1942183
2814059000,인천광역시 동구 송림2동,924187,1942281
2814060500,인천광역시 동구 송림3.5동,924671,1941907
2814061000,인천광역시 동구 송림4동,925987,1942853
2814063000,인천광역시 동구 송림6동,924806,1942789
2814064000,인천광역시 동구 금창동,923994,1941698
2817051000,인천광역시 남구 숭의1동,924075,1940734
2817052000,인천광역시 남구 숭의2동,924586,1940587
2817053000,인천광역시 남구 숭의3동,924220,1940847
2817053500,"인천광역시 남구 숭의1,3동",924220,1940847
2817054000,인천광역시 남구 숭의4동,925467,1940639
2817055000,인천광역시 남구 용현1동,925666,1939563
2817055500,"인천광역시 남구 용현1,4동",925666,1939563
2817056000,인천광역시 남구 용현2동,924293,1939990
2817057000,인천광역시 남구 용현3동,925073,1939974
2817058000,인천광역시 남구 용현4동,925666,1939563
2817059000,인천광역시 남구 용현5동,923900,1939252
2817060000,인천광역시 남구 학익1동,925024,1938190
2817061000,인천광역시 남구 학익2동,926708,1938514
2817063000,인천광역시 남구 도화1동,926610,1940613
2817064000,인천광역시 남구 도화2동,925988,1942068
2817064500,"인천광역시 남구 도화2,3동",925988,1942068
2817065000,인천광역시 남구 도화3동,925988,1942068
2817066000,인천광역시 남구 주안1동,927638,1940615
2817067000,인천광역시 남구 주안2동,926852,1939998
2817068000,인천광역시 남구 주안3동,926677,1939086
2817069000,인천광역시 남구 주안4동,928132,1939792
2817070000,인천광역시 남구 주안5동,927435,1941520
2817071000,인천광역시 남구 주안6동,928417,1940434
2817072000,인천광역시 남구 주안7동,927272,1938931
2817073000,인천광역시 남구 주안8동,927848,1938879
2817073500,인천광역시 남구 관교동,928673,1938528
2817074000,인천광역시 남구 문학동,927995,1937749
2817751000,인천광역시 미추홀구 숭의2동,924586,1940587
2817752000,"인천광역시 미추홀구 숭의1,3동",924220,1940847
2817753000,인천광역시 미추홀구 숭의4동,925467,1940639
2817754000,"인천광역시 미추홀구 용현1,4동",925666,1939563
2817755000,인천광역시 미추홀구 용현2동,924293,1939990
2817756000,인천광역시 미추홀구 용현3동,925073,1939974
2817757000,인천광역시 미추홀구 용현5동,923911,1939259
2817758000,인천광역시 미추홀구 학익1동,925031,1938182
2817759000,인천광역시 미추홀구 학익2동,926712,1938532
2817760000,인천광역시 미추홀구 도화1동,926610,1940613
2817761000,"인천광역시 미추홀구 도화2,3동",925988,1942068
2817762000,인천광역시 미추홀구 주안1동,927638,1940615
2817763000,인천광역시 미추홀구 주안2동,926852,1939998
2817764000,인천광역시 미추홀구 주안3동,926677,1939086
2817765000,인천광역시 미추홀구 주안4동,928132,1939792
2817766000,인천광역시 미추홀구 주안5동,927435,1941520
2817767000,인천광역시 미추홀구 주안6동,928417,1940434
2817768000,인천광역시 미추홀구 주안7동,927272,1938931
2817769000,인천광역시 미추홀구 주안8동,927848,1938879
2817770000,인천광역시 미추홀구 관교동,928673,1938528
2817771000,인천광역시 미추홀구 문학동,927995,1937749
2818562000,인천광역시 연수구 옥련동,924560,1935962
2818563000,인천광역시 연수구 옥련1동,924523,1936018
2818564000,인천광역시 연수구 옥련2동,924189,1936895
2818575000,인천광역시 연수구 선학동,928903,1936844
2818576100,인천광역시 연수구 연수1동,927469,1936481
2818576200,인천광역시 연수구 연수2동,927695,1935144
2818576300,인천광역시 연수구 연수3동,928156,1935849
2818576600,인천광역시 연수구 청학동,926073,1936514
2818578000,인천광역시 연수구 동춘1동,925463,1934419
2818579000,인천광역시 연수구 동춘2동,926654,1933825
2818579500,인천광역시 연수구 동춘3동,927193,1934660
2818580000,인천광역시 연수구 청량동,927193,1934660
2818581000,인천광역시 연수구 송도동,924624,1931376
2818582000,인천광역시 연수구 송도1동,924498,1931893
2818583000,인천광역시 연수구 송도2동,922461,1933303
2818584000,인천광역시 연수구 송도3동,926484,1930087
2818585000,인천광역시 연수구 송도4동,922226,1933384
2818586000,인천광역시 연수구 송도5동,922129,1935818
2820051000,인천광역시 남동구 구월1동,930065,1938758
2820052000,인천광역시 남동구 구월2동,930583,1940000
2820052100,인천광역시 남동구 구월3동,928992,1939239
2820052200,인천광역시 남동구 구월4동,931369,1939078
2820053000,인천광역시 남동구 간석1동,929430,1940445
2820054000,인천광역시 남동구 간석2동,930270,1940446
2820055000,인천광역시 남동구 간석3동,930628,1941496
2820055100,인천광역시 남동구 간석4동,929016,1941126
2820056000,인천광역시 남동구 만수1동,932115,1939424
2820057000,인천광역시 남동구 만수2동,932409,1940820
2820058000,인천광역시 남동구 만수3동,931618,1941010
2820058100,인천광역시 남동구 만수4동,932512,1939972
2820058200,인천광역시 남동구 만수5동,931590,1939945
2820058300,인천광역시 남동구 만수6동,932787,1938210
2820065000,인천광역시 남동구 장수서창동,934525,1938658
2820065500,인천광역시 남동구 서창2동,933473,1936478
2820066000,인천광역시 남동구 남촌도림동,931132,1936827
2820067000,인천광역시 남동구 논현고잔동,929632,1933310
2820068000,인천광역시 남동구 논현동,932423,1934681
2820069000,인천광역시 남동구 논현1동,932423,1934681
2820070000,인천광역시 남동구 논현2동,929746,1934677
2820071000,인천광역시 남동구 논현고잔동,929632,1933310
2823751000,인천광역시 부평구 부평1동,930998,1944548
2823752000,인천광역시 부평구 부평2동,930959,1942584
2823753000,인천광역시 부평구 부평3동,929938,1942989
2823754000,인천광역시 부평구 부평4동,931612,1944898
2823755000,인천광역시 부평구 부평5동,932070,1944489
2823756000,인천광역시 부평구 부평6동,931598,1943059
2823757000,인천광역시 부평구 산곡1동,928884,1945195
2823758000,인천광역시 부평구 산곡2동,929649,1945187
2823758100,인천광역시 부평구 산곡3동,929856,1943993
2823758200,인천광역시 부평구 산곡4동,930378,1945041
2823759100,인천광역시 부평구 청천1동,928794,1946864
2823759200,인천광역시 부평구 청천2동,930407,1946334
2823764100,인천광역시 부평구 갈산1동,931657,1946497
2823764200,인천광역시 부평구 갈산2동,931645,1946022
2823764500,인천광역시 부평구 삼산동,933413,1947008
2823764600,인천광역시 부평구 삼산1동,933413,1947008
2823764800,인천광역시 부평구 삼산2동,932659,1946144
2823765000,인천광역시 부평구 부개1동,932452,1942944
2823766000,인천광역시 부평구 부개2동,932609,1944043
2823766100,인천광역시 부평구 부개3동,932746,1945023
2823767000,인천광역시 부평구 일신동,933502,1942084
2823768000,인천광역시 부평구 십정1동,928856,1942348
2823769000,인천광역시 부평구 십정2동,929677,1942000
2824560100,인천광역시 계양구 효성1동,930000,1948695
2824560200,인천광역시 계양구 효성2동,928576,1948474
2824561100,인천광역시 계양구 계산1동,930819,1949410
2824561200,인천광역시 계양구 계산2동,931014,1950139
2824561300,인천광역시 계양구 계산3동,932094,1949150
2824561400,인천광역시 계양구 계산4동,932821,1949085
2824562100,인천광역시 계양구 작전1동,931921,1948152
2824562200,인천광역시 계양구 작전2동,931249,1948152
2824564000,인천광역시 계양구 작전서운동,933471,1948215
2824571000,인천광역시 계양구 계양1동,932368,1953331
2824572000,인천광역시 계양구 계양2동,932886,1950200
2824573000,인천광역시 계양구 계양3동,934582,1951362
2826051500,인천광역시 서구 검암경서동,923703,1951442
2826053000,인천광역시 서구 연희동,927764,1950254
2826053500,인천광역시 서구 청라동,925377,1947392
2826053600,인천광역시 서구 청라1동,925417,1948518
2826053700,인천광역시 서구 청라2동,923280,1948727
2826053900,인천광역시 서구 청라3동,922543,1948540
2826054200,인천광역시 서구 가정1동,926592,1947786
2826054300,인천광역시 서구 가정2동,927692,1948143
2826054400,인천광역시 서구 가정3동,927570,1946781
2826055000,인천광역시 서구 석남1동,926566,1946027
2826056000,인천광역시 서구 석남2동,925598,1945329
2826056100,인천광역시 서구 석남3동,927743,1945561
2826057500,인천광역시 서구 신현원창동,923979,1946116
2826058000,인천광역시 서구 가좌1동,926256,1943454
2826059000,인천광역시 서구 가좌2동,928209,1944334
2826060000,인천광역시 서구 가좌3동,927301,1943651
2826061000,인천광역시 서구 가좌4동,928382,1943264
2826062000,인천광역시 서구 검단동,924964,1957488
2826063000,인천광역시 서구 검단1동,924964,1957488
2826064000,인천광역시 서구 검단2동,927531,1957938
2826065000,인천광역시 서구 검단3동,929978,1954992
2826066000,인천광역시 서구 검단4동,927320,1954934
2826067000,인천광역시 서구 검단5동,923988,1954516
2826068000,인천광역시 서구 검단동,924953,1957525
2826069000,인천광역시 서구 불로대곡동,927521,1957976
2826070000,인천광역시 서구 원당동,929974,1955006
2826071000,인천광역시 서구 당하동,927301,1954906
2826072000,인천광역시 서구 오류왕길동,924009,1954502
2826073000,인천광역시 서구 마전동,927347,1954634
2826074000,인천광역시 서구 아라동,930473,1954963
2871025000,인천광역시 강화군 강화읍,911743,1973862
2871031000,인천광역시 강화군 선원면,911036,1968742
2871032000,인천광역시 강화군 불은면,910537,1965149
2871033000,인천광역시 강화군 길상면,912093,1959009
2871034000,인천광역시 강화군 화도면,904797,1958383
2871035000,인천광역시 강화군 양도면,906032,1964406
2871036000,인천광역시 강화군 내가면,902232,1969386
2871037000,인천광역시 강화군 하점면,903130,1974493
2871038000,인천광역시 강화군 양사면,903594,1978773
2871039000,인천광역시 강화군 송해면,908771,1975963
2871040000,인천광역시 강화군 교동면,891874,1976862
2871041000,인천광역시 강화군 삼산면,895992,1967117
2871042000,인천광역시 강화군 서도면,883651,1964425
2871042500,인천광역시 강화군 서도면볼음출장소,884671,1964293
2872031000,인천광역시 옹진군 북도면,907365,1948130
2872031500,인천광역시 옹진군 북도면장봉출장소,897315,1948961
2872033000,인천광역시 옹진군 백령면,751373,1998179
2872034000,인천광역시 옹진군 대청면,753550,1984152
2872034500,인천광역시 옹진군 대청면소청출장소,757942,1978139
2872035000,인천광역시 옹진군 덕적면,878139,1915976
2872036000,인천광역시 옹진군 영흥면,907838,1917937
2872037000,인천광역시 옹진군 자월면,894118,1918357
2872037500,인천광역시 옹진군 자월면이작출장소,889954,1908297
2872038000,인천광역시 옹진군 연평면,841046,1964455
2911052500,광주광역시 동구 충장동,946735,1684117
2911054500,광주광역시 동구 동명동,947741,1684079
2911056000,광주광역시 동구 계림1동,946927,1685072
2911057000,광주광역시 동구 계림2동,947576,1685125
2911059000,광주광역시 동구 산수1동,947970,1684743
2911060000,광주광역시 동구 산수2동,948882,1684785
2911062000,광주광역시 동구 지산1동,948233,1683896
2911063000,광주광역시 동구 지산2동,949288,1683799
2911065500,광주광역시 동구 서남동,948048,1683201
2911068000,광주광역시 동구 학1동,947765,1682441
2911068500,광주광역시 동구 학동,947765,1682441
2911069000,광주광역시 동구 학2동,947765,1682441
2911071000,광주광역시 동구 학운동,951478,1681552
2911072000,광주광역시 동구 지원동,948726,1681525
2911073000,광주광역시 동구 지원1동,948726,1681525
2911074000,광주광역시 동구 지원2동,950129,1678388
2914057500,광주광역시 서구 양동,945452,1684302
2914059000,광주광역시 서구 양3동,944956,1684869
2914065000,광주광역시 서구 농성1동,944329,1684701
2914066000,광주광역시 서구 농성2동,944222,1684070
2914073000,광주광역시 서구 광천동,943686,1685671
2914074000,광주광역시 서구 유덕동,940870,1685621
2914074500,광주광역시 서구 치평동,940304,1684270
2914075100,광주광역시 서구 상무1동,941925,1684725
2914075200,광주광역시 서구 상무2동,941808,1683588
2914076000,광주광역시 서구 화정1동,943227,1684646
2914077000,광주광역시 서구 화정2동,943735,1683499
2914078000,광주광역시 서구 화정3동,943163,1683415
2914079000,광주광역시 서구 화정4동,942593,1682987
2914080000,광주광역시 서구 서창동,939717,1680804
2914081000,광주광역시 서구 금호풍암동,942651,1681405
2914082000,광주광역시 서구 금호동,941209,1682533
2914082100,광주광역시 서구 금호1동,941209,1682533
2914082400,광주광역시 서구 금호2동,941529,1681469
2914083000,광주광역시 서구 풍암동,943134,1681110
2914084000,광주광역시 서구 동천동,941979,1686435
2915551000,광주광역시 남구 양림동,946690,1682735
2915552000,광주광역시 남구 방림1동,946683,1682207
2915553000,광주광역시 남구 방림2동,947308,1681801
2915553700,광주광역시 남구 봉선1동,946153,1681815
2915553800,광주광역시 남구 봉선2동,946545,1680917
2915554500,광주광역시 남구 사직동,946154,1683376
2915560500,광주광역시 남구 월산동,945355,1683541
2915563000,광주광역시 남구 월산4동,944544,1683589
2915564000,광주광역시 남구 월산5동,944782,1682984
2915567000,광주광역시 남구 백운1동,945870,1682879
2915568000,광주광역시 남구 백운2동,945416,1682568
2915569000,광주광역시 남구 주월1동,944951,1681623
2915570000,광주광역시 남구 주월2동,944570,1682535
2915570500,광주광역시 남구 진월동,945422,1680174
2915571000,광주광역시 남구 효덕동,945429,1678855
2915572000,광주광역시 남구 송암동,942983,1679137
2915573000,광주광역시 남구 대촌동,939457,1676261
2917051000,광주광역시 북구 중흥1동,946399,1685380
2917052000,광주광역시 북구 중흥2동,946278,1686248
2917053000,광주광역시 북구 중흥3동,946915,1686336
2917055500,광주광역시 북구 중앙동,946040,1684766
2917057000,광주광역시 북구 임동,944775,1685504
2917058000,광주광역시 북구 신안동,945260,1686045
2917059000,광주광역시 북구 용봉동,945495,1687292
2917060100,광주광역시 북구 운암1동,942955,1686978
2917060200,광주광역시 북구 운암2동,943955,1686995
2917060300,광주광역시 북구 운암3동,943207,1687789
2917061500,광주광역시 북구 동림동,941920,1687632
2917062000,광주광역시 북구 우산동,947366,1686632
2917063500,광주광역시 북구 풍향동,947669,1685709
2917065000,광주광역시 북구 문화동,948980,1687703
2917065600,광주광역시 북구 문흥1동,947925,1688631
2917065700,광주광역시 북구 문흥2동,946863,1687454
2917066100,광주광역시 북구 두암1동,947923,1686166
2917066200,광주광역시 북구 두암2동,948741,1686739
2917066300,광주광역시 북구 두암3동,948973,1685684
2917066600,광주광역시 북구 삼각동,946631,1689945
2917066900,광주광역시 북구 일곡동,944979,1690817
2917067000,광주광역시 북구 서산동,946640,1689952
2917067300,광주광역시 북구 매곡동,944391,1688638
2917067600,광주광역시 북구 오치1동,946555,1688343
2917067700,광주광역시 북구 오치2동,945582,1688397
2917068500,광주광역시 북구 석곡동,953142,1687001
2917069500,광주광역시 북구 건국동,944135,1693252
2917069600,광주광역시 북구 양산동,942973,1689806
2917069700,광주광역시 북구 신용동,942098,1691201
2920051500,광주광역시 광산구 송정1동,936664,1682411
2920052500,광주광역시 광산구 송정2동,935738,1682693
2920054000,광주광역시 광산구 도산동,935511,1680511
2920055000,광주광역시 광산구 신흥동,937593,1681973
2920056500,광주광역시 광산구 어룡동,933099,1685416
2920058000,광주광역시 광산구 우산동,937607,1684645
2920060000,광주광역시 광산구 월곡1동,937493,1686056
2920061000,광주광역시 광산구 월곡2동,936811,1686380
2920062000,광주광역시 광산구 비아동,938202,1691234
2920062400,광주광역시 광산구 첨단1동,939614,1692116
2920062500,광주광역시 광산구 비아첨단지소,939614,1692116
2920062600,광주광역시 광산구 첨단2동,940329,1690410
2920062700,광주광역시 광산구 첨단동,940113,1691206
2920063000,광주광역시 광산구 신가동,939346,1687828
2920063500,광주광역시 광산구 운남동,938644,1686375
2920063700,광주광역시 광산구 수완동,938195,1688607
2920064000,광주광역시 광산구 하남동,936053,1689013
2920065000,광주광역시 광산구 임곡동,931680,1691302
2920066000,광주광역시 광산구 동곡동,933993,1678330
2920067000,광주광역시 광산구 평동,930932,1681534
2920068000,광주광역시 광산구 삼도동,925080,1682866
2920069000,광주광역시 광산구 본량동,927471,1688527
2920070000,광주광역시 광산구 신창동,940455,1688719
3011051500,대전광역시 동구 중앙동,994100,1814852
3011052000,대전광역시 동구 인동,994725,1813929
3011053000,대전광역시 동구 효동,995994,1812534
3011054000,대전광역시 동구 신흥동,994725,1813929
3011054500,대전광역시 동구 신인동,994725,1813929
3011055100,대전광역시 동구 판암1동,996955,1813272
3011055200,대전광역시 동구 판암2동,995941,1813762
3011056000,대전광역시 동구 용운동,996632,1815111
3011057500,대전광역시 동구 대신동,994612,1814725
3011058500,대전광역시 동구 대동,995082,1814603
3011059000,대전광역시 동구 자양동,995505,1815636
3011061000,대전광역시 동구 소제동,994100,1814852
3011062000,대전광역시 동구 가양1동,994899,1816201
3011063000,대전광역시 동구 가양2동,995880,1816748
3011064000,대전광역시 동구 용전동,994101,1817412
3011065000,대전광역시 동구 성남1동,994013,1816284
3011066000,대전광역시 동구 성남2동,994013,1816284
3011066500,대전광역시 동구 성남동,994013,1816284
3011067000,대전광역시 동구 홍도동,993339,1816736
3011068000,대전광역시 동구 삼성1동,993227,1815711
3011069000,대전광역시 동구 삼성2동,993227,1815711
3011069500,대전광역시 동구 삼성동,993227,1815711
3011072500,대전광역시 동구 대청동,999400,1818789
3011074000,대전광역시 동구 산내동,996632,1805785
3014053500,대전광역시 중구 은행선화동,992900,1814821
3014055000,대전광역시 중구 목동,991962,1815070
3014056000,대전광역시 중구 중촌동,991756,1816108
3014057500,대전광역시 중구 대흥동,993160,1813951
3014060500,대전광역시 중구 문창동,994274,1813403
3014062000,대전광역시 중구 석교동,994711,1811634
3014063000,대전광역시 중구 대사동,992966,1812429
3014064000,대전광역시 중구 부사동,993958,1812691
3014065500,대전광역시 중구 용두동,991577,1814747
3014067000,대전광역시 중구 오류동,991430,1814352
3014068000,대전광역시 중구 태평1동,990878,1814533
